,2011/7/1,2011/7/2,2011/7/3,2011/7/4,2011/7/5,2011/7/6,2011/7/7,2011/7/8,2011/7/9,2011/7/10,2011/7/11,2011/7/12,2011/7/13,2011/7/14,2011/7/15,2011/7/16,2011/7/17,2011/7/18,2011/7/19,2011/7/20,2011/7/21,2011/7/22,2011/7/23,2011/7/24,2011/7/25,2011/7/26,2011/7/27,2011/7/28,2011/7/29,2011/7/30,2011/7/31,2011/8/1,2011/8/2,2011/8/3,2011/8/4,2011/8/5,2011/8/6,2011/8/7,2011/8/8,2011/8/9,2011/8/10,2011/8/11,2011/8/12,2011/8/13,2011/8/14,2011/8/15,2011/8/16,2011/8/17,2011/8/18,2011/8/19,2011/8/20,2011/8/21,2011/8/22,2011/8/23,2011/8/24,2011/8/25,2011/8/26,2011/8/27,2011/8/28,2011/8/29,2011/8/30,平均值,方差,
9:12,0,1,2,0,4,0,1,3,2,0,0,0,0,2,1,1,1,0,3,1,1,2,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,1,1,0,1,1,1,1,
9:13,0,1,2,0,5,0,1,3,2,0,0,0,0,2,1,2,1,0,3,1,1,2,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,3,0,0,2,0,0,0,1,1,0,1,1,1,1,
9:14,0,1,2,0,5,0,1,3,2,0,0,0,1,2,1,2,1,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,
9:15,0,1,2,0,5,0,1,3,2,0,0,0,1,2,1,2,1,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,
9:16,1,3,2,0,5,0,1,3,2,0,0,0,1,2,1,4,1,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,
9:17,2,3,2,0,5,0,1,3,2,0,0,0,1,2,1,0,1,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,
9:18,2,3,2,0,5,0,1,4,2,0,0,0,1,2,1,0,1,0,0,1,1,2,0,2,0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,0,2,5,1,2,
9:19,2,3,2,0,5,0,1,4,2,0,0,0,1,2,1,0,1,0,0,1,1,2,0,2,0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,2,0,0,0,0,1,0,3,1,0,1,0,0,2,0,0,0,0,1,0,2,5,1,2,
9:20,3,3,2,0,5,0,1,4,2,0,0,0,1,2,1,0,0,0,0,1,1,1,0,2,0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,0,1,0,3,1,0,2,0,0,2,0,0,0,0,1,0,2,5,1,2,
9:21,3,3,2,0,5,0,0,4,2,2,0,0,1,2,1,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,1,0,4,0,1,0,0,2,0,2,1,0,0,1,1,0,3,1,0,2,0,1,2,0,0,0,0,3,0,2,5,1,2,
9:22,5,3,2,0,5,0,0,4,2,2,0,0,1,2,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,1,0,4,0,1,0,0,2,0,1,1,0,0,1,1,0,3,1,0,2,0,1,2,0,0,0,0,3,0,2,4,1,2,
9:23,5,3,2,0,2,0,0,4,1,2,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,4,0,1,0,0,2,0,1,1,0,0,1,1,0,3,1,0,2,0,1,2,0,0,0,0,3,0,0,4,1,2,
9:24,7,3,2,1,2,0,0,4,1,2,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,4,0,1,0,1,2,0,1,1,0,0,1,1,0,3,1,0,2,0,1,0,0,0,0,0,3,0,0,4,1,2,
9:25,7,3,2,1,2,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,2,1,2,0,0,0,1,1,0,4,0,1,0,1,2,0,1,1,0,0,1,2,0,3,1,0,2,0,1,0,0,0,0,0,3,0,0,4,1,2,
9:26,7,3,2,1,2,0,0,4,1,2,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,0,1,1,0,4,0,1,0,1,2,0,1,1,3,0,1,2,0,3,0,0,2,0,1,0,0,0,0,0,3,0,0,4,1,2,
9:27,7,3,1,1,0,0,0,4,1,2,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,0,1,1,0,4,0,1,0,1,2,0,0,1,3,0,1,2,0,3,0,0,2,0,1,0,0,0,0,0,3,0,0,0,1,2,
9:28,4,3,1,1,0,0,0,4,1,2,0,1,1,0,0,0,0,0,1,0,0,2,1,2,1,2,0,0,0,1,1,0,4,0,1,0,1,2,0,0,1,5,0,1,2,0,3,0,0,2,0,1,0,0,0,1,0,3,0,0,0,1,2,
9:29,4,3,1,1,0,0,0,4,1,2,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,0,0,0,1,2,0,4,0,1,0,1,2,0,0,1,5,0,2,2,0,3,2,0,2,0,1,0,0,0,1,0,3,0,0,0,1,2,
9:30,4,2,1,3,0,0,0,4,1,2,0,1,2,0,0,0,0,0,1,0,0,3,1,2,1,4,0,0,0,1,4,0,4,0,1,0,1,2,0,0,3,5,0,2,2,0,4,2,0,2,0,1,0,0,0,1,0,3,0,0,0,1,2,
9:31,4,2,0,3,0,0,0,1,1,2,0,1,2,0,0,0,0,0,1,0,0,3,1,2,1,1,0,0,0,1,4,0,4,0,1,0,1,2,0,0,5,5,0,2,2,0,4,2,0,2,0,1,0,0,0,1,0,3,0,0,0,1,2,
9:32,4,2,0,3,0,0,0,1,1,2,0,1,2,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,0,1,3,0,0,0,1,0,1,2,0,0,5,5,0,2,2,0,4,2,0,2,0,1,0,0,0,1,0,3,0,0,0,1,2,
9:33,4,2,0,3,0,0,0,1,1,2,0,1,2,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,5,5,0,2,2,0,4,2,0,4,0,1,0,0,0,1,0,2,0,0,0,1,2,
9:34,4,2,0,3,0,0,0,1,1,2,0,1,3,0,0,0,0,0,1,0,2,3,1,2,1,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,5,5,0,2,2,0,3,2,0,4,0,1,0,0,0,1,0,2,0,0,0,1,2,
9:35,4,2,0,3,0,0,0,1,1,2,0,1,4,0,1,0,0,0,1,0,2,3,2,2,1,1,0,0,0,1,3,2,0,0,1,0,1,2,0,0,5,5,0,2,2,0,3,2,0,4,0,1,0,0,0,1,0,2,0,0,0,1,2,
9:36,4,0,0,3,0,0,0,1,1,2,1,1,4,0,1,0,2,0,1,0,2,3,2,2,3,1,0,0,0,1,3,2,0,0,0,0,1,2,0,0,5,5,0,2,2,0,4,2,0,4,0,1,0,0,0,1,0,2,0,0,0,1,2,
9:37,5,0,0,3,0,0,0,1,2,2,1,1,4,3,1,0,2,0,1,0,2,5,2,2,3,1,2,0,0,1,3,2,0,0,0,0,1,3,1,0,5,5,0,2,2,0,4,2,0,1,0,1,1,0,0,1,0,2,0,0,0,1,2,
9:38,6,0,0,3,0,2,0,0,2,2,1,1,4,3,2,0,2,0,1,0,2,1,2,4,3,2,2,0,0,1,3,2,0,0,0,0,1,3,1,0,5,5,0,2,2,0,2,2,0,1,0,1,1,0,0,1,0,2,0,0,0,1,2,
9:39,6,0,0,3,0,2,0,0,2,2,1,1,4,3,2,0,2,0,1,0,2,1,2,4,3,2,2,0,0,1,3,2,0,0,0,0,1,3,1,0,5,5,0,2,2,1,3,2,0,1,0,1,1,0,0,1,1,2,0,0,0,1,2,
9:40,7,0,0,3,0,2,0,0,2,2,1,1,4,3,2,0,2,0,1,0,2,1,2,4,0,2,2,0,0,1,3,2,0,0,0,0,1,3,1,0,5,5,0,2,0,2,3,2,0,0,0,1,1,0,0,1,1,2,0,0,0,1,2,
9:41,7,0,0,3,1,2,0,0,2,2,1,1,4,3,4,0,2,0,1,0,2,1,2,4,0,2,2,0,0,1,3,2,0,0,0,1,1,3,1,0,4,5,0,2,0,2,3,2,0,0,0,1,1,0,0,1,1,2,0,0,0,1,2,
9:42,5,0,0,3,1,2,0,0,2,2,1,1,1,3,4,0,2,0,1,0,2,1,2,2,0,2,2,0,0,1,3,2,0,0,0,1,1,3,1,0,4,5,0,1,0,2,3,3,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,
9:43,6,0,0,3,2,2,0,0,2,2,1,1,1,3,4,0,2,0,1,0,4,1,2,2,0,2,2,2,0,1,3,2,0,0,0,1,4,3,1,0,4,5,0,1,0,2,4,3,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,
9:44,6,0,0,1,3,2,0,0,2,2,1,1,3,3,4,0,2,0,1,0,4,2,4,2,0,2,2,2,0,1,3,2,0,0,0,1,3,3,1,0,4,5,0,1,0,2,4,4,1,0,0,0,1,0,0,1,1,1,0,0,0,1,2,
9:45,6,1,0,1,3,2,1,0,2,2,1,2,3,4,4,0,2,1,3,0,4,2,4,2,0,2,2,2,2,0,3,2,0,2,0,1,3,3,1,0,4,6,0,1,0,3,4,4,1,0,0,0,1,0,0,1,1,1,0,0,0,2,2,
9:46,7,1,1,1,4,2,1,0,2,2,1,1,3,4,4,0,2,1,3,0,4,6,2,2,0,2,2,2,2,0,3,2,0,2,0,1,3,1,1,0,4,6,0,1,0,3,1,4,1,0,0,0,1,0,0,1,1,1,0,0,0,2,3,
9:47,2,1,1,1,4,2,1,0,2,0,1,1,3,4,4,0,2,1,3,0,4,6,2,2,0,2,2,2,2,0,3,2,0,2,0,2,3,1,1,0,4,6,0,2,1,3,1,4,1,0,0,0,1,2,0,2,1,1,0,0,0,2,2,
9:48,2,1,1,1,4,2,1,1,2,0,1,1,3,4,4,0,2,1,3,0,4,6,2,2,0,2,2,2,2,0,3,3,0,2,0,2,3,1,1,0,4,6,0,2,1,3,1,4,1,0,0,0,1,2,0,2,2,1,1,0,0,2,2,
9:49,2,3,1,1,4,2,1,1,2,0,1,1,3,4,4,0,2,1,0,0,4,6,2,2,0,2,2,2,2,0,3,3,0,2,0,2,3,1,1,0,4,1,0,2,1,3,1,1,1,0,0,0,1,2,0,2,3,1,1,0,0,2,2,
9:50,2,3,1,0,4,2,1,1,2,0,1,1,3,4,4,0,2,1,0,0,4,6,2,2,0,2,2,2,3,0,0,3,3,2,2,2,5,1,1,0,0,1,0,2,1,3,1,1,1,0,0,0,2,2,0,2,5,1,1,0,0,2,2,
9:51,2,0,1,0,4,2,2,1,2,0,1,1,3,4,4,1,2,1,0,0,4,6,2,2,0,2,2,2,3,0,0,3,5,2,2,2,5,2,1,0,0,1,0,2,1,3,2,1,1,0,0,0,2,2,0,2,6,2,1,1,0,2,2,
9:52,3,0,1,0,4,3,2,1,2,0,1,1,3,4,4,1,2,1,0,0,4,5,2,2,0,3,3,2,3,0,0,3,5,2,2,2,5,2,1,0,0,1,0,4,1,3,3,1,2,2,0,0,2,2,0,2,6,3,1,1,0,2,2,
9:53,3,1,1,0,4,3,2,1,2,1,1,1,3,4,4,1,2,1,0,0,4,5,2,2,0,3,3,2,3,0,0,2,5,2,2,2,5,2,1,0,0,1,0,6,1,3,3,1,2,2,1,0,2,2,0,1,6,3,1,1,1,2,2,
9:54,3,1,1,0,5,3,2,1,1,1,1,1,3,4,4,1,2,1,1,0,4,5,4,2,0,3,3,2,3,0,0,2,0,2,2,2,5,2,1,0,0,2,0,6,1,3,3,2,2,2,1,0,2,2,0,1,6,3,1,1,1,2,2,
9:55,3,1,1,0,5,3,2,1,1,1,1,1,2,4,4,1,2,1,3,1,4,5,8,2,0,2,5,2,3,0,0,0,0,2,2,2,0,2,1,0,1,2,0,6,1,3,3,5,2,2,1,0,2,2,0,2,6,3,1,1,1,2,3,
9:56,3,1,1,0,5,3,2,1,1,1,1,1,2,4,3,1,0,1,3,2,4,5,8,2,0,2,5,2,3,0,0,0,0,2,2,4,0,3,1,0,1,2,0,6,1,3,3,6,2,2,1,0,2,2,0,3,0,3,2,1,1,2,3,
9:57,3,1,1,0,5,3,2,1,1,1,1,1,2,0,3,3,0,1,3,2,2,7,8,4,0,2,5,2,3,0,0,0,2,2,2,4,0,3,1,0,1,2,0,6,1,3,3,6,2,2,1,0,0,2,0,3,0,0,2,1,1,2,3,
9:58,4,1,1,0,5,3,3,1,1,2,0,1,2,0,3,3,0,1,3,2,2,7,8,2,0,0,5,2,3,0,1,0,3,2,2,4,0,2,0,0,1,2,0,7,1,3,3,3,2,2,1,0,0,2,0,3,0,1,2,1,3,2,3,
9:59,4,1,1,1,5,3,3,3,1,2,0,2,2,0,2,3,0,1,3,2,4,4,8,2,0,0,5,2,0,0,1,0,3,2,2,6,0,2,0,0,1,2,0,7,1,3,3,3,2,2,1,0,0,2,0,3,0,1,2,2,3,2,3,
10:00,4,2,1,1,5,3,3,3,1,2,1,2,2,0,2,3,0,2,3,2,4,4,8,3,0,0,5,2,0,0,1,0,3,3,2,2,2,2,0,0,1,2,0,7,1,3,0,4,2,2,1,0,0,2,0,3,0,1,2,2,3,2,3,
10:01,4,2,2,1,3,1,3,0,2,2,2,2,2,0,2,3,0,2,3,2,0,4,8,3,0,0,1,2,0,0,1,0,3,3,2,2,2,2,1,0,1,2,0,7,1,2,0,4,2,2,1,0,0,2,0,3,0,1,2,2,3,2,3,
10:02,4,2,2,1,3,1,3,0,2,2,2,2,2,0,0,3,0,2,3,2,0,4,8,3,0,0,1,2,0,0,1,0,5,3,3,4,2,2,1,1,1,2,0,3,1,2,1,4,2,2,1,0,0,2,0,3,0,1,2,2,3,2,2,
10:03,2,2,2,1,3,1,3,0,2,2,3,2,2,0,0,3,0,3,3,2,0,4,2,3,0,0,1,0,0,0,2,0,5,3,3,4,2,2,1,1,1,2,0,3,1,2,1,2,4,2,1,0,0,2,0,3,0,1,2,2,3,2,2,
10:04,2,2,2,1,2,1,3,0,1,2,3,2,0,0,0,4,0,3,3,2,1,5,2,3,0,0,1,0,0,0,2,0,5,3,3,4,2,2,1,1,1,2,0,3,2,2,1,2,3,3,1,0,0,2,0,3,0,1,2,2,3,2,2,
10:05,3,2,2,1,4,2,4,0,1,2,3,2,0,0,0,4,0,3,3,2,1,5,2,3,0,0,1,0,0,0,2,0,5,3,3,4,2,2,2,1,1,2,0,3,2,2,1,2,3,0,1,0,0,2,0,5,0,1,2,2,3,2,2,
10:06,3,2,1,1,3,2,4,0,1,2,3,1,0,0,0,4,0,5,3,2,1,0,2,3,0,0,1,0,0,0,3,0,5,1,3,4,2,2,2,1,1,1,0,3,2,1,1,2,3,0,5,0,0,2,0,5,0,1,2,2,3,2,2,
10:07,3,2,1,1,3,2,4,1,1,2,3,1,0,2,0,4,0,3,3,2,1,0,2,3,0,0,1,0,0,0,3,0,5,1,3,4,2,2,2,1,1,1,1,1,3,1,1,2,4,0,5,0,0,2,0,5,0,1,2,2,3,2,2,
10:08,3,2,1,1,3,2,3,1,2,2,3,1,0,4,0,5,1,3,3,2,1,0,2,3,0,0,1,0,0,0,3,0,5,1,3,4,2,2,2,1,1,1,1,1,3,1,1,2,4,0,5,0,0,0,0,2,0,1,2,2,3,2,2,
10:09,3,2,1,1,3,2,3,1,2,2,3,1,0,5,0,0,2,3,3,2,1,0,2,3,0,0,1,1,0,0,3,0,5,1,3,4,2,2,2,2,1,1,1,1,3,0,1,2,4,0,5,0,0,0,0,5,0,1,2,2,3,2,2,
10:10,3,2,1,1,3,2,3,1,2,2,3,2,0,5,0,0,2,3,3,2,1,0,2,3,0,0,1,1,1,0,3,0,5,2,3,4,3,2,2,2,1,1,1,1,3,1,1,2,4,2,5,0,0,0,0,5,0,1,2,2,3,2,2,
10:11,3,2,1,1,3,2,2,1,2,2,3,2,0,5,0,0,3,3,3,2,1,0,2,3,0,0,1,1,1,0,3,0,5,2,3,4,3,0,4,2,1,1,1,1,1,1,1,2,4,4,1,0,0,0,0,2,1,1,2,2,3,2,2,
10:12,3,2,1,1,3,2,2,1,2,2,3,2,0,6,0,0,3,3,3,2,1,0,2,4,0,0,1,1,1,0,3,0,5,2,1,5,3,0,4,2,1,1,1,0,1,1,1,2,4,4,1,0,0,0,0,2,1,1,2,2,3,2,2,
10:13,2,1,1,1,3,1,2,1,2,2,3,2,0,6,0,0,3,3,3,2,1,0,2,4,0,2,1,1,1,0,3,0,5,6,1,5,3,0,4,2,1,1,1,0,1,1,1,2,6,4,0,0,0,0,0,2,1,1,0,2,1,2,3,
10:14,2,1,3,1,2,1,3,1,4,2,3,2,0,6,0,2,3,3,3,2,1,0,7,4,0,2,1,1,1,0,3,0,5,6,1,5,3,0,1,2,1,1,1,0,1,1,1,2,6,4,1,0,0,0,0,2,1,1,0,2,1,2,3,
10:15,2,1,2,1,2,1,3,1,4,0,3,2,0,10,0,2,0,3,1,2,1,0,2,5,0,2,0,1,1,0,3,0,5,6,1,5,3,0,1,2,1,0,1,0,1,1,1,2,6,4,1,0,0,0,0,3,1,1,0,2,1,2,4,
10:16,2,1,2,1,2,1,3,1,6,0,3,2,0,6,0,2,0,4,1,3,1,0,2,5,0,2,0,1,1,1,3,0,5,6,1,5,3,0,1,2,1,0,1,0,1,1,1,1,3,4,1,0,0,0,0,3,4,1,0,1,1,2,3,
10:17,2,1,2,1,3,1,3,1,6,0,3,2,0,8,0,2,0,4,1,2,1,0,2,0,0,3,0,1,1,1,3,0,2,7,1,1,3,0,1,2,1,0,1,0,1,1,1,1,3,2,1,0,0,0,1,3,6,1,0,1,1,2,3,
10:18,1,1,2,1,3,2,3,1,6,0,3,2,1,8,0,2,0,4,0,2,1,0,0,0,0,3,0,1,1,1,1,0,3,7,1,1,3,0,1,3,1,0,1,0,1,1,1,1,3,2,1,0,0,0,1,4,6,1,0,1,1,2,3,
10:19,1,1,2,0,1,2,3,1,6,0,3,0,1,8,0,2,0,4,0,2,1,0,0,0,0,3,0,1,1,1,1,0,3,7,1,1,3,0,1,3,1,0,1,0,1,1,1,2,3,2,1,0,0,2,1,4,6,1,0,1,0,2,3,
10:20,1,0,2,0,1,3,3,1,6,0,0,0,1,8,0,2,0,4,0,2,1,0,0,0,0,3,0,1,1,1,1,0,3,2,1,1,3,0,1,0,1,0,1,0,1,1,1,1,3,2,1,0,0,2,1,4,6,1,1,1,0,1,3,
10:21,1,0,2,0,1,3,3,1,6,0,1,0,1,8,0,2,0,4,0,2,1,0,0,0,0,3,0,1,1,1,1,0,4,2,1,1,1,0,1,0,1,0,1,0,1,1,1,1,4,2,1,0,0,2,1,4,6,0,1,3,0,1,3,
10:22,1,0,2,0,1,3,3,1,5,0,1,0,1,9,0,2,0,5,0,2,1,0,0,0,0,3,0,1,1,1,1,0,4,2,1,1,1,0,0,0,1,0,1,0,1,1,0,1,4,2,1,0,0,2,1,4,6,1,1,3,0,1,3,
10:23,1,0,2,0,1,3,3,1,5,0,1,0,1,9,0,2,0,2,0,4,1,0,0,0,0,3,0,2,1,4,1,0,4,2,0,1,1,0,0,0,1,0,1,0,3,1,0,1,5,2,1,0,0,2,1,4,2,1,1,3,0,1,3,
10:24,1,0,2,0,1,3,4,1,5,0,1,0,1,9,0,2,0,2,0,4,1,0,0,0,0,3,0,2,1,1,1,0,4,2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,3,2,1,0,0,2,1,4,2,1,1,3,0,1,3,
10:25,0,0,2,0,1,2,4,1,5,0,1,2,1,9,0,2,2,2,0,4,1,0,0,0,0,3,0,2,1,1,1,0,4,2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,3,2,1,0,0,2,1,4,2,1,1,3,0,1,3,
10:26,0,0,2,0,2,2,2,1,5,0,2,2,1,4,0,2,3,2,0,4,1,0,0,0,0,3,1,2,1,1,1,0,4,2,0,3,1,0,0,0,1,0,1,0,0,1,0,1,3,2,1,0,0,2,1,4,2,2,1,3,1,1,2,
10:27,2,0,2,0,2,2,2,0,5,0,2,2,3,2,0,3,3,2,0,1,1,0,0,0,0,3,1,2,1,1,4,0,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,2,1,0,0,2,1,4,2,2,1,3,1,1,2,
10:28,2,0,3,0,2,2,2,0,4,0,2,2,3,2,0,3,3,2,0,1,1,0,0,0,1,3,1,2,1,1,6,0,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,2,1,0,0,2,1,5,2,2,1,3,1,1,2,
